,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
3444,"('article', 6)","('dispositif', 5)","('sécurité', 3)","('sociale', 3)","('suppression', 3)","('emploi', 3)","('travailleurs', 3)","('financement', 2)","('concurrence', 2)","('exonération', 2)","('occasionnels', 2)","('janvier', 2)","('agricoles', 2)","('crise', 2)","('sanitaire', 2)","('saisonniers', 2)","('rédiger', 1)","('i', 1)","('iii', 1)","('décembre', 1)","('ii', 1)","('perte', 1)","('recettes', 1)","('compensée', 1)","('due', 1)","('majoration', 1)","('droits', 1)","('mentionnés', 1)","('a', 1)","('code', 1)"
3445,"('naissance', 9)","('prime', 7)","('mois', 6)","('versée', 5)","('avant', 5)","('enfant', 5)","('sixième', 4)","('grossesse', 3)","('date', 3)","('fixée', 3)","('décret', 3)","('article', 2)","('sécurité', 2)","('sociale', 2)","('premier', 2)","('après', 2)","('attribuée', 2)","('deuxième', 2)","('alinéas', 2)","('dernier', 2)","('jour', 2)","('civil', 2)","('suivant', 2)","('prévu', 2)","('plus', 2)","('versement', 2)","('depuis', 2)","('majorité', 2)","('politique', 2)","('familiale', 2)"
3446,"('i', 2)","('alinéas', 2)","('cette', 2)","('dont', 2)","('contribution', 2)","('santé', 2)","('professionnels', 2)","('doit', 2)","('être', 2)","('syndicats', 2)","('substituer', 1)","('suivant', 1)","('section', 1)","('alimentée', 1)","('dotation', 1)","('branche', 1)","('maladie', 1)","('maternité', 1)","('invalidité', 1)","('décès', 1)","('régime', 1)","('général', 1)","('montant', 1)","('fixé', 1)","('chaque', 1)","('année', 1)","('arrêté', 1)","('ministre', 1)","('chargé', 1)","('sécurité', 1)"
3447,"('santé', 5)","('indice', 3)","('répartition', 2)","('territoires', 2)","('fir', 2)","('soins', 2)","('inégalités', 2)","('deuxième', 1)","('article', 1)","('code', 1)","('publique', 1)","('après', 1)","('année', 1)","('insérés', 1)","('mot', 1)","('selon', 1)","('fixé', 1)","('décret', 1)","('tenant', 1)","('sanitaire', 1)","('régionale', 1)","('agit', 1)","('inscrire', 1)","('critères', 1)","('fonds', 1)","('intervention', 1)","('régional', 1)","('prenant', 1)","('spécificités', 1)","('matière', 1)"
3448,"('i', 11)","('sociale', 9)","('sécurité', 5)","('français', 5)","('article', 4)","('quater', 4)","('polynésie', 4)","('française', 4)","('régime', 4)","('caisse', 3)","('prévoyance', 3)","('obligatoire', 3)","('imposition', 3)","('code', 2)","('après', 2)","('ter', 2)","('inséré', 2)","('rédigé', 2)","('dérogation', 2)","('bi', 2)","('redevables', 2)","('contribution', 2)","('personnes', 2)","('relèvent', 2)","('matière', 2)","('assurance', 2)","('maladie', 2)","('charge', 2)","('droits', 2)","('établis', 2)"
3449,"('supprimer', 2)","('voie', 2)","('dématérialisée', 2)","('i', 1)","('première', 1)","('mot', 1)","('conséquence', 1)","('procéder', 1)","('suppression', 1)","('seconde', 1)","('a', 1)","('but', 1)","('obligation', 1)","('déclaration', 1)","('cotisations', 1)","('contribution', 1)","('sociales', 1)","('travailleurs', 1)","('indépendants', 1)","('agricoles', 1)",,,,,,,,,,
3450,"('équité', 3)","('territoriale', 2)","('première', 1)","('après', 1)","('insérer', 1)","('mot', 1)","('notamment', 1)","('vise', 1)","('préciser', 1)","('garantie', 1)","('cnsa', 1)","('pouvoir', 1)","('prendre', 1)","('spécificités', 1)","('territoires', 1)",,,,,,,,,,,,,,,
3451,"('métiers', 3)","('autonomie', 3)","('personnes', 3)","('handicap', 3)","('amélioration', 2)","('valorisation', 2)","('accompagnement', 2)","('soutien', 2)","('besoins', 2)","('inscrire', 2)","('après', 1)","('insérer', 1)","('suivant', 1)","('contribuer', 1)","('condition', 1)","('travail', 1)","('participant', 1)","('âgées', 1)","('handicapées', 1)","('a', 1)","('urgence', 1)","('évaluer', 1)","('financement', 1)","('couvrir', 1)","('nouveaux', 1)","('politique', 1)","('destination', 1)","('leurs', 1)","('vise', 1)","('projet', 1)"
3452,"('établissements', 2)","('but', 2)","('deuxième', 1)","('premier', 1)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('après', 1)","('dotation', 1)","('insérés', 1)","('mot', 1)","('répartie', 1)","('entre', 1)","('différentes', 1)","('catégories', 1)","('santé', 1)","('selon', 1)","('valorisation', 1)","('économique', 1)","('chaque', 1)","('champ', 1)","('activité', 1)","('répartition', 1)","('équitable', 1)","('transparence', 1)","('a', 1)","('principe', 1)","('proportionnalité', 1)","('attribution', 1)"
3453,"('taux', 3)","('a', 2)","('article', 2)","('code', 2)","('sécurité', 2)","('sociale', 2)","('i', 1)","('remplacé', 1)","('perte', 1)","('recettes', 1)","('compensée', 1)","('due', 1)","('concurrence', 1)","('création', 1)","('taxe', 1)","('additionnelle', 1)","('droits', 1)","('visés', 1)","('général', 1)","('vise', 1)","('réduire', 1)","('contribution', 1)","('vente', 1)","('gros', 1)","('médicaments', 1)","('issu', 1)","('demande', 1)","('répartiteurs', 1)","('pharmaceutiques', 1)","('acteurs', 1)"
3454,"('article', 3)","('i', 2)","('code', 2)","('sécurité', 2)","('sociale', 2)","('mentionnés', 2)","('ehpad', 2)","('public', 2)","('complété', 1)","('rédigé', 1)","('dérogation', 1)","('réduction', 1)","('applicable', 1)","('ensemble', 1)","('établissements', 1)","('service', 1)","('quel', 1)","('statut', 1)","('ii', 1)","('perte', 1)","('recettes', 1)","('compensée', 1)","('due', 1)","('concurrence', 1)","('majoration', 1)","('droits', 1)","('a', 1)","('général', 1)","('objectif', 1)","('harmoniser', 1)"
3455,"('article', 4)","('aide', 3)","('établissements', 3)","('investissement', 2)","('mentionnés', 2)","('part', 2)","('allouées', 2)","('code', 1)","('sécurité', 1)","('sociale', 1)","('complété', 1)","('rédigé', 1)","('versées', 1)","('a', 1)","('b', 1)","('autre', 1)","('selon', 1)","('valorisation', 1)","('économique', 1)","('chaque', 1)","('champ', 1)","('activité', 1)","('traduit', 1)","('engagement', 1)","('président', 1)","('république', 1)","('concernant', 1)","('entre', 1)","('santé', 1)","('public', 1)"
3456,"('milliard', 2)","('investissement', 2)","('compléter', 1)","('mot', 1)","('exclusivement', 1)","('dépenses', 1)","('destinées', 1)","('financement', 1)","('offre', 1)","('agit', 1)","('article', 1)","('visé', 1)","('traduction', 1)","('volonté', 1)","('président', 1)","('république', 1)","('investir', 1)","('euro', 1)","('faveur', 1)","('système', 1)","('bénéficieront', 1)","('projets', 1)","('hospitaliers', 1)","('prioritaires', 1)","('numérique', 1)","('santé', 1)","('transformation', 1)","('rénovation', 1)","('équipement', 1)","('établissements', 1)"
3457,"('transport', 7)","('parlement', 3)","('gouvernement', 2)","('remet', 2)","('mise', 2)","('place', 2)","('nouvelle', 2)","('tarification', 2)","('bariatriques', 2)","('personnes', 2)","('bariatrique', 2)","('ambulance', 2)","('souffrant', 2)","('handicap', 2)","('patient', 2)","('charge', 2)","('délai', 1)","('six', 1)","('mois', 1)","('compter', 1)","('promulgation', 1)","('présente', 1)","('cadre', 1)","('renouvellement', 1)","('convention', 1)","('nationale', 1)","('destinée', 1)","('organiser', 1)","('rapport', 1)","('entre', 1)"
3458,"('entreprises', 4)","('article', 3)","('i', 2)","('année', 2)","('perte', 2)","('recettes', 2)","('compensée', 2)","('due', 2)","('concurrence', 2)","('droits', 2)","('mentionnés', 2)","('a', 2)","('code', 2)","('général', 2)","('chrd', 2)","('tourisme', 2)","('mai', 2)","('juillet', 1)","('finance', 1)","('rectificatives', 1)","('remplacée', 1)","('deux', 1)","('fois', 1)","('état', 1)","('création', 1)","('taxe', 1)","('additionnelle', 1)","('impôts', 1)","('iii', 1)","('sécurité', 1)"
3459,"('alcool', 6)","('plus', 4)","('titrant', 3)","('limiter', 3)","('risques', 3)","('ier', 2)","('b', 2)","('taxe', 2)","('nationale', 2)","('jeunes', 2)","('population', 2)","('importante', 2)","('particulier', 2)","('cl', 2)","('cannette', 2)","('consommation', 2)","('lieu', 2)","('milieu', 2)","('alcoolisation', 2)","('risque', 2)","('achat', 2)","('section', 1)","('vi', 1)","('chapitre', 1)","('titre', 1)","('iii', 1)","('première', 1)","('partie', 1)","('livre', 1)","('code', 1)"
3460,"('naissance', 6)","('prime', 5)","('avant', 4)","('après', 3)","('versée', 3)","('enfant', 3)","('deuxième', 2)","('rédigé', 2)","('mois', 2)","('plf', 2)","('visant', 2)","('versement', 2)","('adoptée', 2)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('modifié', 1)","('première', 1)","('premier', 1)","('attribuée', 1)","('insérés', 1)","('mot', 1)","('fin', 1)","('dernier', 1)","('jour', 1)","('civil', 1)","('suivant', 1)","('sixième', 1)","('grossesse', 1)"
3461,"('tier', 4)","('payant', 4)","('contrats', 4)","('santé', 4)","('hauteur', 3)","('i', 2)","('elles', 2)","('mécanisme', 2)","('prestations', 2)","('faisant', 2)","('garanties', 2)","('moins', 2)","('tarifs', 2)","('responsabilité', 2)","('charge', 2)","('soins', 2)","('responsables', 2)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('modifié', 1)","('a', 1)","('première', 1)","('premier', 1)","('mot', 1)","('permettent', 1)","('assuré', 1)","('bénéficier', 1)","('supprimés', 1)"
3462,"('coordination', 6)","('certains', 3)","('soins', 3)","('personnes', 3)","('malades', 3)","('dispositif', 2)","('objectifs', 2)","('prises', 2)","('charge', 2)","('besoins', 2)","('territoire', 2)","('assurer', 2)","('territoires', 2)","('cette', 2)","('palliatifs', 2)","('a', 2)","('pendant', 2)","('besoin', 2)","('après', 1)","('insérer', 1)","('mot', 1)","('dont', 1)","('respect', 1)","('qualité', 1)","('réponse', 1)","('vise', 1)","('contractualisation', 1)","('agence', 1)","('tiendra', 1)","('bien', 1)"
3463,"('mois', 5)","('publique', 3)","('cette', 3)","('limite', 3)","('quatre', 3)","('couverture', 3)","('besoins', 3)","('derniers', 3)","('contre', 3)","('cancer', 3)","('a', 3)","('article', 2)","('code', 2)","('majeur', 2)","('peut', 2)","('base', 2)","('volume', 2)","('ventes', 2)","('cours', 2)","('douze', 2)","('personnes', 2)","('ligue', 2)","('stock', 2)","('mitm', 2)","('interruption', 2)","('patient', 2)","('chance', 2)","('traitements', 2)","('graf', 2)","('après', 1)"
3464,"('contribution', 4)","('urps', 4)","('santé', 3)","('taux', 3)","('annuel', 3)","('mot', 2)","('article', 2)","('perçue', 2)","('union', 2)","('régionales', 2)","('professionnels', 2)","('fonctionnement', 2)","('substituer', 1)","('prévue', 1)","('i', 1)","('code', 1)","('publique', 1)","('correspondant', 1)","('prévoit', 1)","('versée', 1)","('chaque', 1)","('adhérent', 1)","('convention', 1)","('maintenu', 1)","('montant', 1)","('plafond', 1)","('cotisations', 1)","('sécurité', 1)","('sociale', 1)","('or', 1)"
3465,"('branche', 4)","('autonomie', 3)","('association', 3)","('supprimer', 2)","('handicap', 2)","('concertation', 2)","('alinéas', 1)","('vachez', 1)","('préconisait', 1)","('transfert', 1)","('vers', 1)","('pose', 1)","('toutefois', 1)","('question', 1)","('définition', 1)","('périmètre', 1)","('famille', 1)","('quelle', 1)","('politique', 1)","('familiale', 1)","('enfants', 1)","('bien', 1)","('partant', 1)","('bonne', 1)","('intention', 1)","('contour', 1)","('demeure', 1)","('flou', 1)","('récemment', 1)","('formulait', 1)"
3466,"('financement', 6)","('million', 6)","('article', 4)","('sécurité', 3)","('sociale', 3)","('domicile', 3)","('euro', 3)","('crédits', 3)","('autonomie', 3)","('xi', 2)","('cnsa', 2)","('réforme', 2)","('service', 2)","('aide', 2)","('grand', 2)","('âge', 2)","('court', 2)","('enveloppe', 2)","('modalités', 2)","('modèle', 2)","('a', 2)","('attente', 2)","('supprimer', 1)","('alinéas', 1)","('vise', 1)","('abroger', 1)","('prévoit', 1)","('contribution', 1)","('accompagnement', 1)","('limite', 1)"
3467,"('santé', 7)","('infirmiers', 5)","('article', 5)","('publique', 5)","('vaccination', 4)","('code', 4)","('cette', 4)","('couverture', 4)","('prescription', 3)","('médicale', 3)","('modalités', 3)","('expérimentation', 3)","('état', 2)","('diplômés', 2)","('sans', 2)","('condition', 2)","('établi', 2)","('décret', 2)","('évaluation', 2)","('notamment', 2)","('pratiquer', 2)","('déjà', 2)","('acte', 2)","('compétence', 2)","('dont', 2)","('objectif', 2)","('permettre', 2)","('population', 2)","('extension', 2)","('vaccinale', 2)"
3468,"('coordination', 6)","('modalités', 3)","('cette', 3)","('certains', 3)","('soins', 3)","('personnes', 3)","('malades', 3)","('œuvre', 2)","('expérimentation', 2)","('notamment', 2)","('condition', 2)","('entrée', 2)","('dispositif', 2)","('objectifs', 2)","('qualité', 2)","('prises', 2)","('charge', 2)","('réponse', 2)","('besoins', 2)","('territoire', 2)","('être', 2)","('assurer', 2)","('territoires', 2)","('palliatifs', 2)","('pendant', 2)","('période', 2)","('besoin', 2)","('rédiger', 1)","('décret', 1)","('conseil', 1)"
3469,"('droit', 5)","('allocation', 4)","('bénéficier', 4)","('supplémentaire', 3)","('invalidité', 3)","('assurés', 3)","('article', 2)","('sécurité', 2)","('sociale', 2)","('assuré', 2)","('informer', 2)","('peuvent', 2)","('premier', 1)","('code', 1)","('rédigé', 1)","('organisme', 1)","('sert', 1)","('avantage', 1)","('visé', 1)","('étudie', 1)","('doit', 1)","('possibilité', 1)","('asi', 1)","('prestation', 1)","('versée', 1)","('invalides', 1)","('disposant', 1)","('faibles', 1)","('ressources', 1)","('remplissent', 1)"
3470,"('agent', 6)","('entre', 4)","('fonction', 4)","('publique', 4)","('traitement', 4)","('établissements', 4)","('principe', 3)","('santé', 3)","('complément', 2)","('rémunération', 2)","('statutaires', 2)","('hospitalière', 2)","('pôles', 2)","('revalorisations', 2)","('après', 1)","('insérer', 1)","('suivant', 1)","('réparti', 1)","('critères', 1)","('objectifs', 1)","('tenant', 1)","('vertu', 1)","('accord', 1)","('ségur', 1)","('huit', 1)","('milliard', 1)","('euro', 1)","('consacrés', 1)","('revalorisation', 1)","('carrières', 1)"
3471,"('agent', 10)","('établissements', 9)","('service', 7)","('décret', 4)","('traitement', 4)","('fonction', 4)","('publique', 4)","('soins', 4)","('infirmiers', 4)","('domicile', 4)","('champ', 3)","('application', 3)","('public', 3)","('santé', 3)","('sanitaire', 3)","('hospitalière', 3)","('sociaux', 3)","('personnel', 3)","('objectif', 2)","('septembre', 2)","('complément', 2)","('indiciaire', 2)","('groupements', 2)","('coopération', 2)","('hébergement', 2)","('personnes', 2)","('âgées', 2)","('dépendantes', 2)","('ssiad', 2)","('compléter', 1)"
3472,"('a', 6)","('million', 6)","('répartition', 5)","('taux', 4)","('crise', 4)","('entreprises', 4)","('contribution', 4)","('euro', 4)","('chaîne', 3)","('pharmaceutique', 3)","('ensemble', 3)","('plus', 3)","('cette', 3)","('article', 2)","('code', 2)","('sécurité', 2)","('sociale', 2)","('recettes', 2)","('taxe', 2)","('sanitaire', 2)","('approvisionnement', 2)","('fortement', 2)","('doivent', 2)","('france', 2)","('assurant', 2)","('mission', 2)","('médicament', 2)","('marge', 2)","('chiffre', 2)","('affaire', 2)"
3473,"('convention', 3)","('suppression', 2)","('médicale', 2)","('depuis', 2)","('professionnels', 2)","('supprimer', 1)","('demandé', 1)","('article', 1)","('repousse', 1)","('échéance', 1)","('octobre', 1)","('mar', 1)","('tarifications', 1)","('liées', 1)","('cette', 1)","('reporter', 1)","('entraînerait', 1)","('absence', 1)","('revalorisation', 1)","('années', 1)","('venir', 1)","('alors', 1)","('tarif', 1)","('consultation', 1)","('a', 1)","('revu', 1)","('certains', 1)","('actes', 1)","('revalorisés', 1)","('très', 1)"
3474,"('prix', 6)","('i', 4)","('public', 4)","('recherche', 4)","('développement', 4)","('état', 4)","('entreprises', 3)","('santé', 3)","('médicaments', 3)","('financement', 3)","('bi', 2)","('comité', 2)","('produits', 2)","('première', 2)","('montant', 2)","('investissements', 2)","('r', 2)","('amp', 2)","('prendre', 2)","('définition', 2)","('publique', 2)","('part', 2)","('publiques', 2)","('négociation', 2)","('après', 1)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('inséré', 1)"
3475,"('prix', 13)","('médicaments', 8)","('plus', 7)","('bout', 5)","('amélioration', 5)","('service', 5)","('médical', 5)","('rendu', 5)","('trois', 5)","('ca', 5)","('indication', 5)","('révision', 5)","('niveau', 4)","('extension', 4)","('ii', 3)","('économique', 3)","('santé', 3)","('cinq', 3)","('obtenu', 3)","('iii', 3)","('avis', 3)","('commission', 3)","('évaluation', 3)","('autres', 3)","('cour', 3)","('comptes', 3)","('garantie', 3)","('sécurité', 2)","('sociale', 2)","('bi', 2)"
3476,"('prix', 11)","('plus', 4)","('révision', 4)","('cinq', 3)","('médicaments', 3)","('indication', 3)","('sécurité', 2)","('sociale', 2)","('fixé', 2)","('être', 2)","('inférieur', 2)","('sans', 2)","('cour', 2)","('comptes', 2)","('recommande', 2)","('trois', 2)","('ca', 2)","('garantie', 2)","('donc', 2)","('bout', 2)","('extension', 2)","('population', 2)","('début', 1)","('premier', 1)","('ii', 1)","('article', 1)","('code', 1)","('rédigé', 1)","('vente', 1)","('mentionné', 1)"
3477,"('politique', 4)","('gouvernement', 3)","('mesures', 3)","('natalité', 3)","('famille', 3)","('taux', 3)","('parlement', 2)","('gouvernementales', 2)","('prises', 2)","('ensemble', 2)","('familles', 2)","('enfant', 2)","('familiale', 2)","('atteindre', 2)","('six', 1)","('mois', 1)","('suivant', 1)","('promulgation', 1)","('présente', 1)","('remet', 1)","('évaluant', 1)","('conséquences', 1)","('entre', 1)","('évalue', 1)","('effets', 1)","('politiques', 1)","('publiques', 1)","('évolution', 1)","('vise', 1)","('demander', 1)"
3478,"('bénéficiaires', 4)","('article', 3)","('couverture', 3)","('allocation', 3)","('code', 2)","('complémentaire', 2)","('mentionnée', 2)","('renouvellement', 2)","('simplifier', 2)","('adulte', 2)","('handicapé', 2)","('allocataires', 2)","('recours', 2)","('droits', 2)","('minimum', 2)","('sécurité', 1)","('sociale', 1)","('complété', 1)","('rédigé', 1)","('examen', 1)","('ouverture', 1)","('droit', 1)","('automatiquement', 1)","('étudiés', 1)","('condition', 1)","('fixées', 1)","('décret', 1)","('a', 1)","('objectif', 1)","('accès', 1)"
3479,"('santé', 6)","('domicile', 5)","('patient', 4)","('prestataires', 3)","('code', 2)","('publique', 2)","('charge', 2)","('encore', 2)","('malady', 2)","('chroniques', 2)","('jouent', 2)","('nombre', 2)","('vie', 2)","('rôle', 2)","('statut', 2)","('deuxième', 1)","('article', 1)","('psad', 1)","('acteurs', 1)","('participant', 1)","('prise', 1)","('activités', 1)","('nécessitant', 1)","('action', 1)","('coordination', 1)","('prévention', 1)","('accompagnement', 1)","('suivi', 1)","('quotidien', 1)","('malades', 1)"
3480,"('expérimentation', 4)","('accès', 3)","('soins', 3)","('i', 2)","('état', 2)","('peut', 2)","('autoriser', 2)","('deux', 2)","('télémédecine', 2)","('article', 2)","('santé', 2)","('matériels', 2)","('exploration', 2)","('invasifs', 2)","('autonomie', 2)","('sou', 2)","('contrôle', 2)","('plus', 2)","('liste', 2)","('territoires', 2)","('difficultés', 2)","('matière', 2)","('visuels', 2)","('ophtalmologistes', 2)","('tension', 2)","('durée', 1)","('titre', 1)","('expérimental', 1)","('financement', 1)","('protocoles', 1)"
3481,"('parcours', 6)","('soins', 6)","('téléconsultation', 5)","('consultation', 5)","('téléconsultations', 4)","('patient', 3)","('sécurité', 2)","('sociale', 2)","('a', 2)","('possible', 2)","('lien', 2)","('covid', 2)","('charge', 2)","('considérer', 2)","('multiplier', 2)","('après', 1)","('insérer', 1)","('mot', 1)","('réalisés', 1)","('conformément', 1)","('cinquième', 1)","('article', 1)","('code', 1)","('liés', 1)","('épidémie', 1)","('développement', 1)","('france', 1)","('constitue', 1)","('opportunité', 1)","('permet', 1)"
3482,"('médicaments', 5)","('mois', 5)","('pénuries', 4)","('santé', 3)","('cette', 3)","('limite', 3)","('quatre', 3)","('couverture', 3)","('besoins', 3)","('médicament', 3)","('derniers', 3)","('article', 2)","('code', 2)","('publique', 2)","('thérapeutique', 2)","('majeur', 2)","('peut', 2)","('être', 2)","('inférieure', 2)","('calculés', 2)","('base', 2)","('volume', 2)","('ventes', 2)","('spécialité', 2)","('cours', 2)","('douze', 2)","('conséquences', 2)","('personnes', 2)","('malades', 2)","('contre', 2)"
3483,"('téléconsultations', 6)","('article', 5)","('cadre', 3)","('consultation', 3)","('physique', 3)","('parcours', 3)","('soins', 3)","('plus', 2)","('santé', 2)","('place', 2)","('régime', 2)","('prise', 2)","('charge', 2)","('assurance', 2)","('maladie', 2)","('réalisées', 2)","('coordonnés', 2)","('compléter', 1)","('suivant', 1)","('participation', 1)","('assuré', 1)","('respecte', 1)","('cinquième', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('disposition', 1)","('liées', 1)","('épidémie', 1)","('prolonge', 1)"
3484,"('article', 5)","('médecin', 4)","('santé', 3)","('code', 2)","('zone', 2)","('conventionnement', 2)","('application', 2)","('plus', 2)","('médecins', 2)","('professionnels', 2)","('après', 1)","('publique', 1)","('inséré', 1)","('rédigé', 1)","('art', 1)","('mentionnées', 1)","('libéral', 1)","('sécurité', 1)","('sociale', 1)","('peut', 1)","('intervenir', 1)","('concomitance', 1)","('cessation', 1)","('activité', 1)","('libérale', 1)","('exerçant', 1)","('condition', 1)","('équivalentes', 1)","('décret', 1)","('conseil', 1)"
3485,"('article', 3)","('dispositif', 3)","('agricoles', 3)","('sécurité', 2)","('sociale', 2)","('occasionnels', 2)","('tode', 2)","('charge', 2)","('patronales', 2)","('employeurs', 2)","('reporter', 2)","('suppression', 2)","('rédiger', 1)","('i', 1)","('iii', 1)","('décembre', 1)","('financement', 1)","('ii', 1)","('perte', 1)","('recettes', 1)","('compensée', 1)","('due', 1)","('concurrence', 1)","('majoration', 1)","('droits', 1)","('mentionnés', 1)","('a', 1)","('code', 1)","('général', 1)","('impôts', 1)"
3486,"('dispositif', 3)","('agricoles', 3)","('suppression', 3)","('année', 2)","('ii', 2)","('article', 2)","('sécurité', 2)","('sociale', 2)","('contribution', 2)","('occasionnels', 2)","('tode', 2)","('charge', 2)","('patronales', 2)","('employeurs', 2)","('reporter', 2)","('deux', 2)","('i', 1)","('fin', 1)","('substituer', 1)","('compléter', 1)","('suivant', 1)","('perte', 1)","('recettes', 1)","('compensée', 1)","('due', 1)","('concurrence', 1)","('création', 1)","('additionnelle', 1)","('visée', 1)","('code', 1)"
3487,"('activité', 3)","('mot', 2)","('fin', 1)","('substituer', 1)","('décembre', 1)","('cours', 1)","('année', 1)","('vise', 1)","('faire', 1)","('contribuer', 1)","('prise', 1)","('charge', 1)","('dépenses', 1)","('liées', 1)","('gestion', 1)","('épidémie', 1)","('organisme', 1)",,,,,,,,,,,,,
3488,"('mot', 2)","('décembre', 2)","('cours', 2)","('fin', 1)","('substituer', 1)","('année', 1)","('vise', 1)","('faire', 1)","('contribuer', 1)","('organisme', 1)","('fonctionné', 1)","('uniquement', 1)","('ceux', 1)","('exercice', 1)",,,,,,,,,,,,,,,,
3489,"('selon', 2)","('i', 1)","('première', 1)","('supprimer', 1)","('mot', 1)","('voie', 1)","('dématérialisée', 1)","('conséquence', 1)","('procéder', 1)","('suppression', 1)","('seconde', 1)","('vise', 1)","('laisser', 1)","('choix', 1)","('déclarant', 1)","('modalités', 1)","('lesquelles', 1)","('effectuera', 1)","('déclaration', 1)","('moyens', 1)","('facultés', 1)","('dont', 1)","('dispose', 1)",,,,,,,
3490,"('alinéas', 2)","('supprimer', 1)","('nécessaire', 1)","('dès', 1)","('laissé', 1)","('déclarant', 1)","('choix', 1)","('modalités', 1)","('déclaration', 1)",,,,,,,,,,,,,,,,,,,,,
3491,"('substituer', 1)","('numériques', 1)","('dédiés', 1)","('vise', 1)","('préciser', 1)","('service', 1)","('mi', 1)","('place', 1)","('informer', 1)","('personnes', 1)","('perte', 1)","('spécifique', 1)","('uniquement', 1)","('voie', 1)","('numérique', 1)",,,,,,,,,,,,,,,
3492,"('seconde', 1)","('substituer', 1)","('a', 1)","('rédactionnel', 1)","('visant', 1)","('corriger', 1)","('faute', 1)","('grammaire', 1)",,,,,,,,,,,,,,,,,,,,,,
3493,"('trois', 2)","('substituer', 1)","('douze', 1)","('vise', 1)","('ramener', 1)","('mois', 1)","('durée', 1)","('pendant', 1)","('lequel', 1)","('gouvernement', 1)","('prendre', 1)","('ordonnances', 1)","('mettre', 1)","('place', 1)","('cette', 1)","('nouvelle', 1)","('branche', 1)","('autonomie', 1)","('but', 1)","('accélérer', 1)","('effectivité', 1)",,,,,,,,,
3494,"('enfant', 6)","('allocation', 5)","('aeeh', 4)","('parent', 4)","('prestation', 3)","('sociale', 3)","('frais', 3)","('handicap', 3)","('personne', 3)","('a', 2)","('éducation', 2)","('juin', 2)","('personnes', 2)","('handicapées', 2)","('branche', 2)","('famille', 2)","('sécurité', 2)","('destinée', 2)","('moins', 2)","('partie', 2)","('handicapé', 2)","('peut', 2)","('être', 2)","('complément', 2)","('dont', 2)","('supplémentaires', 2)","('professionnelle', 2)","('embauche', 2)","('tierce', 2)","('isolé', 2)"
3495,"('question', 2)","('supprimer', 1)","('alinéas', 1)","('création', 1)","('cinquième', 1)","('branche', 1)","('régime', 1)","('général', 1)","('sécurité', 1)","('sociale', 1)","('relative', 1)","('autonomie', 1)","('a', 1)","('suscité', 1)","('vifs', 1)","('perte', 1)","('personnes', 1)","('âgées', 1)","('essentielle', 1)","('or', 1)","('article', 1)","('voudrait', 1)","('traitée', 1)","('ordonnance', 1)","('cela', 1)","('évidemment', 1)","('acceptable', 1)","('car', 1)","('parlement', 1)","('tout', 1)"
3496,"('fonds', 4)","('délai', 4)","('due', 2)","('crédits', 2)","('demande', 2)","('paiement', 2)","('justifiée', 2)","('cette', 2)","('délais', 2)","('décret', 2)","('supprimer', 1)","('vient', 1)","('modifier', 1)","('article', 1)","('prévoit', 1)","('modalités', 1)","('octroi', 1)","('financement', 1)","('destiné', 1)","('alimenter', 1)","('modernisation', 1)","('investissement', 1)","('santé', 1)","('état', 1)","('actuel', 1)","('droit', 1)","('titre', 1)","('action', 1)","('prescrites', 1)","('profit', 1)"
3497,"('domicile', 8)","('autonomie', 5)","('soins', 5)","('perte', 3)","('cnsa', 3)","('prestations', 3)","('action', 2)","('termes', 2)","('prévention', 2)","('prise', 2)","('charge', 2)","('mission', 2)","('large', 2)","('population', 2)","('volet', 2)","('donc', 2)","('aide', 2)","('très', 2)","('collectivités', 2)","('aussi', 2)","('doit', 2)","('après', 1)","('insérer', 1)","('suivant', 1)","('mener', 1)","('cohérence', 1)","('priorités', 1)","('réduction', 1)","('inégalités', 1)","('accès', 1)"
3498,"('naissance', 8)","('prime', 6)","('versée', 5)","('après', 4)","('avant', 4)","('mois', 3)","('enfant', 3)","('i', 2)","('deuxième', 2)","('rédigé', 2)","('date', 2)","('fixée', 2)","('décret', 2)","('article', 1)","('code', 1)","('sécurité', 1)","('sociale', 1)","('modifié', 1)","('première', 1)","('premier', 1)","('attribuée', 1)","('insérés', 1)","('mot', 1)","('fin', 1)","('dernier', 1)","('jour', 1)","('civil', 1)","('suivant', 1)","('sixième', 1)","('grossesse', 1)"
3499,"('ca', 2)","('mesures', 2)","('dont', 2)","('fraude', 2)","('supprimer', 1)","('article', 1)","('prévoit', 1)","('possibilité', 1)","('circonstances', 1)","('particulières', 1)","('prendre', 1)","('décret', 1)","('prise', 1)","('charge', 1)","('soins', 1)","('santé', 1)","('plus', 1)","('précisément', 1)","('pouvoir', 1)","('réglementaire', 1)","('modifier', 1)","('crise', 1)","('sanitaire', 1)","('condition', 1)","('période', 1)","('droit', 1)","('médicale', 1)","('sait', 1)","('nombreux', 1)","('abus', 1)"
